{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1429956005.0	['mashable', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956005.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956005.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956005.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956005.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956005.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956006.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956007.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956008.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['useful', 'google', 'launched', 'person', 'finder', 'set']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['mashable', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956009.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
{'corrected_tags': 'I-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1429956010.0	['tech', 'wire', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956010.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956010.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956011.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara']
1429956011.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956011.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956011.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956011.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956012.0	['mashable', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956013.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956013.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956013.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956013.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956014.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956014.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956015.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956015.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956015.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956017.0	['magnitude', 'earthquake', 'nepal', 'kills', 'hundreds', 'levels', 'buildings']
1429956017.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956018.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956019.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956019.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956019.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956020.0	['nepal', 'earthquake', '17', 'globemaster', 'iii', 'carrying', '96', 'ndrf', 'personnel', '15', 'tonnes', 'load', 'vine', 'https']
1429956020.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956021.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956022.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956022.0	['mashable', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956022.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'via']
1429956022.0	['magnitude', 'earthquake', 'nepal', 'kills', 'hundreds', 'levels', 'buildings']
1429956023.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara']
1429956023.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956024.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956024.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956025.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956025.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark', 'http']
1429956027.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956027.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956050.0	['magnitude', 'earthquake', 'nepal', 'kills', 'hundreds', 'levels', 'buildings']
1429956052.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956053.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'la']
1429956054.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956057.0	['google', 'launches', 'person', 'finder', 'nepal', 'earthquake', 'times', 'india']
1429956057.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'va']
1429956057.0	['share', 'spread', 'help', 'google', 'person', 'finder']
1429956057.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'la']
1429956058.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'histor']
1429956058.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956064.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956065.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956065.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956065.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956065.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956066.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956066.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956066.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956067.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956068.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956068.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956069.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956069.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956070.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956070.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
1429956070.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956070.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956072.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956078.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956079.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956080.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956080.0	['magnitude', 'earthquake', 'rocked', 'nepal', 'saturday', 'causing', 'avalanche', 'mount', 'everest', 'crumbling', 'buildings', 'katmandu', 'capi']
1429956081.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956081.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956081.0	['magnitude', 'earthquake', 'nepal', 'kills', 'hundreds', 'levels', 'buildings', 'local', 'error', 'failed', 'fetch', 'api', 'page']
1429956082.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956082.0	['magnitude', 'earthquake', 'nepal', 'kills', 'hundreds', 'levels', 'buildings']
1429956084.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dha']
1429956085.0	['help', 'give', 'nepal', 'earthquake', 'relief', 'fund', 'raise', 'funds']
1429956111.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956112.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956114.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dhar']
1429956115.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
1429956115.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956116.0	['please', 'share', 'widely', 'google', 'launches', 'person', 'finder', 'nepal', 'earthquake']
1429956119.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'la']
1429956120.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956121.0	['mashable', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956123.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956123.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956124.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956125.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956125.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956125.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956125.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956125.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['mashable', 'nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956126.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956127.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956128.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
1429956129.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
1429956129.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
1429956130.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
{'corrected_tags': 'I-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1429956131.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
1429956131.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower']
1429956132.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'di']
1429956133.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956133.0	['us', 'sending', 'disaster', 'relief', 'team', 'nepal', 'help', 'meet', 'disaster']
1429956134.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake', 'historic', 'dharahara', 'tower', 'landmark']
1429956134.0	['nepal', 'historic', 'dharahara', 'tower', 'collapses', 'massive', 'earthquake']
